Unique_ID,Email,Date,Time_taken,Time_spent,CURRENT_ROLE,Switched_career?,current_annual_salary,current_Industry,Fav_prog_lang,salary_happy_rating,worklifebal_rating,cowerk_rating,mngmt_rating,growth_rating,learning_rating,difficulty,job_priority,gender,age,home_country,Education,Ethnicity,max_salary,min_salary,avg_salary
62a37b7db4da29969c636123,anonymous,2022-06-10,13:12:00,00:01:25,Student/Looking/None,No,0-40000,"Customer service","Just started learning",0,0,1,1,0,1,"Neither easy nor difficult","Remote Work",Female,24,"United States","High School","Hispanic or Latino",40000,0,20000
62a37bab2e54c9003e53a10a,anonymous,2022-06-10,13:13:00,00:02:09,"Data Analyst",Yes,66000-85000,Manufacturering,Python,5,9,10,10,5,10,"Neither easy nor difficult","Better Salary",Male,26,"United States",Bachelors,Black,85000,66000,75500
62a37c50cec54911e9cacee2,anonymous,2022-06-10,13:16:00,00:01:30,Student/Looking/None,Yes,0-40000,Finance,Python,4,3,5,2,2,3,Difficult,"Good Culture",Male,31,India,Associates,"Asian or Asian American",40000,0,20000
62a37d41bae91e4b8b8369f7,anonymous,2022-06-10,13:20:00,00:01:31,"Data Analyst",Yes,0-40000,sports,Python,1,1,1,1,7,9,"Neither easy nor difficult","Remote Work",Male,22,Nigeria,Bachelors,Black,40000,0,20000
62a37f8db4da29969c6367bf,anonymous,2022-06-10,13:29:00,00:02:32,"Data Analyst",Yes,66000-85000,"fashion/online store",Python,7,8,10,8,7,5,"Neither easy nor difficult","Remote Work",Male,31,Germany,Bachelors,"White or Caucasian",85000,66000,75500
62a37ff3bae91e4b8b836ed0,anonymous,2022-06-10,13:31:00,00:01:21,Student/Looking/None,Yes,0-40000,Tech,Python,0,4,0,0,4,5,"Neither easy nor difficult","Better Salary",Male,27,"United States",Masters,"Asian or Asian American",40000,0,20000
62a38023575fa3a5ae89339e,anonymous,2022-06-10,13:32:00,00:01:32,Student/Looking/None,No,0-40000,"I am a student",Python,1,1,2,1,1,1,Difficult,"Better Salary",Female,25,"United States",Bachelors,"Asian or Asian American",40000,0,20000
62a38153cec54911e9cad855,anonymous,2022-06-10,13:37:00,00:24:18,"Data Analyst",Yes,0-40000,Healthcare,Python,4,10,10,8,8,10,Easy,"Good Work/Life Balance",Male,30,Colombia,"High School","Hispanic or Latino",40000,0,20000
62a381d024a262602738ab19,anonymous,2022-06-10,13:39:00,00:01:44,"Data Analyst",Yes,41000-65000,Healthcare,R,0,6,5,6,0,2,Easy,"Other (Please Specify):Opportunities for growth",Male,28,"United States",Bachelors,"Hispanic or Latino",65000,41000,53000
62a38227bae91e4b8b837235,anonymous,2022-06-10,13:40:00,00:01:37,"Data Analyst",No,125000-150000,Finance,Python,6,6,5,4,2,4,Easy,"Remote Work",Male,26,"United States",Bachelors,"White or Caucasian",150000,125000,137500
62a38489cf25554317309145,anonymous,2022-06-10,13:51:00,00:01:40,"Data Scientist",Yes,125000-150000,Retail,Python,6,7,7,10,6,7,"Neither easy nor difficult","Remote Work",Female,32,"United States",Bachelors,"White or Caucasian",150000,125000,137500
62a384f0cec54911e9cadd6f,anonymous,2022-06-10,13:52:00,00:02:41,"Data Analyst",Yes,0-40000,Marketing,SQL,3,5,6,4,6,6,"Neither easy nor difficult","Better Salary",Female,40,Poland,Bachelors,"White or Caucasian",40000,0,20000
62a385480f8c8599d5afa5c6,anonymous,2022-06-10,13:54:00,00:02:38,"Data Engineer",Yes,0-40000,Manufacturing,Python,4,7,7,6,8,7,"Neither easy nor difficult","Better Salary",Male,36,Singapore,Masters,"Asian or Asian American",40000,0,20000
62a3856218134ddc75cf1ee0,anonymous,2022-06-10,13:54:00,00:01:29,"Data Analyst",Yes,66000-85000,Finance,Python,6,10,9,9,9,10,Difficult,"Better Salary",Male,35,"United States",Bachelors,"Hispanic or Latino",85000,66000,75500
62a385c40f8c8599d5afa6cf,anonymous,2022-06-10,13:56:00,00:00:59,"Data Analyst",Yes,66000-85000,Tech,Python,3,4,4,4,5,5,"Very Difficult","Good Work/Life Balance",Male,29,"United States",Masters,"Asian or Asian American",85000,66000,75500
62a385ddbae91e4b8b837855,anonymous,2022-06-10,13:56:00,00:04:08,"Data Analyst",No,41000-65000,Finance,Python,6,5,9,9,7,5,"Neither easy nor difficult","Other (Please Specify):I just started and I don't like programming so much, so I would search for a more "impactiful"" role. Meaning: being able to take decisions that steer the business."",Female,25,Germany,Masters,"Hispanic or Latino",65000,41000,53000
62a385e7b4da29969c6372ab,anonymous,2022-06-10,13:56:00,00:02:05,"Database Developer",Yes,41000-65000,Hospitality,Python,6,8,8,9,6,8,Difficult,"Remote Work",Male,29,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a386dfcec54911e9cae1d3,anonymous,2022-06-10,14:01:00,00:02:04,"Data Analyst",No,86000-105000,Agriculture,Python,7,6,7,4,5,8,Difficult,"Good Work/Life Balance",Male,26,"United States",Masters,Black,105000,86000,95500
62a3870bbc6861bf31775841,anonymous,2022-06-10,14:01:00,00:02:02,"Data Analyst",No,0-40000,Marketing,R,1,1,1,1,1,1,"Neither easy nor difficult","Remote Work",Male,34,Ghana,PhD,Black,40000,0,20000
62a38733f8d5efcc22f859fc,anonymous,2022-06-10,14:02:00,00:01:27,"Data Analyst",Yes,0-40000,Finance,Python,5,2,5,4,3,5,"Neither easy nor difficult","Good Work/Life Balance",Male,26,Egypt,Associates,"White or Caucasian",40000,0,20000
62a387e6575fa3a5ae8940a1,anonymous,2022-06-10,14:05:00,00:02:11,"Data Analyst",No,0-40000,Tech,Python,3,3,5,4,3,2,Difficult,"Other (Please Specify):Good opportunities in projects and learnjng",Female,22,India,Bachelors,"Asian or Asian American",40000,0,20000
62a388d524a262602738b869,anonymous,2022-06-10,14:09:00,00:01:40,Student/Looking/None,Yes,0-40000,Construction,Python,0,2,0,1,1,2,"Very Difficult","Remote Work",Female,24,Kenya,Masters,Black,40000,0,20000
62a38975b4da29969c637830,anonymous,2022-06-10,14:12:00,00:03:09,"Data Analyst",No,0-40000,"Medical industry",Python,3,6,6,6,4,3,"Neither easy nor difficult","Better Salary",Male,26,"Costa Rica",Masters,"Hispanic or Latino",40000,0,20000
62a38985f8f756164585b89c,anonymous,2022-06-10,14:12:00,00:03:13,"Data Architect",Yes,0-40000,Finance,Python,5,6,2,3,3,5,"Very Difficult","Good Work/Life Balance",Female,34,Portugal,Bachelors,"White or Caucasian",40000,0,20000
62a389b70f8c8599d5afad1a,anonymous,2022-06-10,14:13:00,00:02:27,"Data Analyst",No,0-40000,Tech,Python,3,5,4,5,4,2,"Neither easy nor difficult","Better Salary",Male,29,India,Bachelors,"Asian or Asian American",40000,0,20000
62a389ed18134ddc75cf24f8,anonymous,2022-06-10,14:14:00,00:01:27,"Data Scientist",No,0-40000,Tech,R,2,7,7,7,7,7,Easy,"Better Salary",Male,21,Nigeria,Bachelors,Black,40000,0,20000
62a38a060a77c1a77f6654b7,anonymous,2022-06-10,14:14:00,00:02:47,"Financial Analyst",No,0-40000,Management,Python,2,4,5,3,1,1,"Neither easy nor difficult","Good Work/Life Balance",Female,35,Macedonia,Bachelors,"White or Caucasian",40000,0,20000
62a38a4d575fa3a5ae8944df,anonymous,2022-06-10,14:15:00,00:01:43,"Data Analyst",No,41000-65000,Education,Python,7,7,8,8,6,7,"Neither easy nor difficult","Good Work/Life Balance",Male,26,"United States",Bachelors,Black,65000,41000,53000
62a38a97cf25554317309af2,anonymous,2022-06-10,14:16:00,00:01:42,"Data Analyst",Yes,41000-65000,Warehouse,Python,2,4,7,10,5,10,"Neither easy nor difficult","Remote Work",Male,28,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a38c120f8c8599d5afb0e9,anonymous,2022-06-10,14:23:00,00:02:02,"Database Manager",No,41000-65000,"Non profit Animal Welfare",Python,1,5,5,1,0,3,Easy,"Better Salary",Female,33,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a38c9dbc6861bf317760c4,anonymous,2022-06-10,14:25:00,00:01:57,"Data Analyst",Yes,66000-85000,Consulting,SQL,7,6,5,7,4,4,Easy,"Better Salary",Female,56,"United States",Masters,"White or Caucasian",85000,66000,75500
62a3906224a262602738c58a,anonymous,2022-06-10,14:41:00,00:01:16,"Data Scientist",Yes,125000-150000,Healthcare,Python,4,5,5,5,4,5,Difficult,"Better Salary",Male,28,"United States",Bachelors,"White or Caucasian",150000,125000,137500
62a3907cbae91e4b8b838917,anonymous,2022-06-10,14:42:00,00:01:44,Student/Looking/None,No,0-40000,none,JavaScript,0,0,0,0,0,10,"Neither easy nor difficult","Remote Work",Male,21,Egypt,Bachelors,"White or Caucasian",40000,0,20000
62a390c0d8c00e9f541a6fd7,anonymous,2022-06-10,14:43:00,00:02:14,Student/Looking/None,No,66000-85000,"Social work",Python,2,2,4,1,2,1,"Neither easy nor difficult","Good Work/Life Balance",Male,35,"United States",Masters,Black,85000,66000,75500
62a390e4f3072dd89262c0cd,anonymous,2022-06-10,14:43:00,00:01:25,"Data Analyst",No,41000-65000,Healthcare,Python,7,5,9,9,9,8,"Neither easy nor difficult","Remote Work",Male,29,Ireland,Bachelors,"Asian or Asian American",65000,41000,53000
62a391cacf2555431730a623,anonymous,2022-06-10,14:47:00,00:01:18,"Data Analyst",No,86000-105000,Tech,Python,9,10,8,8,7,7,"Neither easy nor difficult","Other (Please Specify):Projects I’m interested in",Female,23,"United States",Bachelors,"Asian or Asian American",105000,86000,95500
62a39214f8f756164585c6b6,anonymous,2022-06-10,14:48:00,00:03:06,"Tableau admin",No,41000-65000,Finance,Python,3,3,3,0,0,1,Difficult,"Good Work/Life Balance",Male,25,India,Bachelors,"Asian or Asian American",65000,41000,53000
62a39297b4da29969c638679,anonymous,2022-06-10,14:51:00,00:01:36,"Data Engineer",Yes,86000-105000,E-commerce,Python,8,7,10,9,10,10,Easy,"Better Salary",Male,27,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a393330a77c1a77f6662e4,anonymous,2022-06-10,14:53:00,00:01:54,"Data Analyst",No,0-40000,Tech,Python,3,8,7,5,8,7,"Neither easy nor difficult","Better Salary",Male,22,India,Bachelors,Indian,40000,0,20000
62a3944024a262602738cb07,anonymous,2022-06-10,14:58:00,00:02:02,"Data Analyst",Yes,0-40000,IT,Python,6,3,5,7,5,7,"Neither easy nor difficult","Good Work/Life Balance",Male,22,India,Masters,"Asian or Asian American",40000,0,20000
62a3951ed8c00e9f541a75d1,anonymous,2022-06-10,15:01:00,00:01:41,"Other (Please Specify)",No,106000-125000,"Other (Please Specify)",Java,7,7,4,5,5,4,"Neither easy nor difficult","Better Salary",Male,43,"United States","High School","Asian or Asian American",125000,106000,115500
62a3958fcec54911e9caf827,anonymous,2022-06-10,15:03:00,00:05:13,"Reporting Adm",Yes,0-40000,Tech,Python,3,5,8,4,5,5,Difficult,"Better Salary",Female,32,"United States",Masters,"Asian or Asian American",40000,0,20000
62a3976ecf2555431730af5e,anonymous,2022-06-10,15:11:00,00:01:40,"Billing analyst",No,66000-85000,Legal,Python,4,6,2,3,3,2,"Very Difficult","Remote Work",Male,31,"United States",Masters,"Hispanic or Latino",85000,66000,75500
62a397fb5d257a28a30e279a,anonymous,2022-06-10,15:14:00,00:01:20,"Data Engineer",No,0-40000,"Media & advertising",Python,0,10,10,5,0,3,"Neither easy nor difficult","Better Salary",Male,25,"United Kingdom",Bachelors,"White or Caucasian",40000,0,20000
62a3980c7dc029e2d66c9a81,anonymous,2022-06-10,15:14:00,00:01:49,"Data Analyst",No,41000-65000,Agriculture,SQL,3,5,5,5,3,2,"Neither easy nor difficult","Better Salary",Female,25,"United States",Bachelors,"Asian or Asian American",65000,41000,53000
62a3980e0f8c8599d5afc32c,anonymous,2022-06-10,15:14:00,00:01:27,"Data Analyst",Yes,106000-125000,Aviation,SAS,9,9,9,6,9,8,Difficult,"Good Work/Life Balance",Male,31,"United States",Masters,"Asian or Asian American",125000,106000,115500
62a39a340f8c8599d5afc6ce,anonymous,2022-06-10,15:23:00,00:01:23,"Data Scientist",Yes,0-40000,Education,Python,3,3,1,1,1,6,Difficult,"Better Salary",Male,36,Morocco,Bachelors,"White or Caucasian",40000,0,20000
62a39a95bc6861bf3177751d,anonymous,2022-06-10,15:25:00,00:02:24,"I work with data tools and can create simple dashboards but I am not a data scientist",No,41000-65000,Healthcare,Python,6,8,8,8,8,10,"Neither easy nor difficult","Good Work/Life Balance",Female,35,Bulgaria,Bachelors,"White or Caucasian",65000,41000,53000
62a39b315d257a28a30e2cae,anonymous,2022-06-10,15:27:00,00:01:40,"Data Analyst",Yes,66000-85000,Utilities,R,6,10,10,10,9,8,Easy,"Remote Work",Male,28,"United States",Masters,"White or Caucasian",85000,66000,75500
62a39b6cf408bae018ede929,anonymous,2022-06-10,15:28:00,00:01:55,"Data Analyst",No,0-40000,"Audit Firm",Python,8,8,9,9,8,7,"Neither easy nor difficult","Better Salary",Male,27,Peru,Bachelors,"Hispanic or Latino",40000,0,20000
62a39bd324a262602738d725,anonymous,2022-06-10,15:30:00,00:01:23,"Data Analyst",Yes,0-40000,Sports,Python,7,4,7,4,8,10,Easy,"Good Work/Life Balance",Male,25,"Costa Rica",Masters,"Hispanic or Latino",40000,0,20000
62a39e03f408bae018eded39,anonymous,2022-06-10,15:39:00,00:01:59,"Data Analyst",No,0-40000,E-commerce,Python,6,6,10,8,6,8,"Neither easy nor difficult","Better Salary",Male,25,Poland,Bachelors,"White or Caucasian",40000,0,20000
62a39e69d8c00e9f541a8358,anonymous,2022-06-10,15:41:00,00:01:10,"Marketing Data Specialist",No,41000-65000,Sports/Marketing,R,5,5,5,5,5,5,Difficult,"Good Work/Life Balance",Male,22,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a3a0bcf8f756164585daf7,anonymous,2022-06-10,15:51:00,00:03:49,"Data Analyst",Yes,41000-65000,Healthcare,None,7,8,8,4,6,8,"Neither easy nor difficult","Good Culture",Male,38,Germany,Masters,"White or Caucasian",65000,41000,53000
62a3a1a62e54c9003e53dc35,anonymous,2022-06-10,15:55:00,00:01:47,"Data Analyst",Yes,0-40000,Education,Python,0,0,5,0,0,0,Difficult,"Good Culture",Male,27,Kenya,Masters,Black,40000,0,20000
62a3a231b4da29969c639b2c,anonymous,2022-06-10,15:57:00,00:02:55,"Data Analyst",Yes,86000-105000,Consulting,NA,4,4,2,2,2,2,Easy,"Remote Work",Female,34,Canada,Masters,Black,105000,86000,95500
62a3a3800f8c8599d5afd4db,anonymous,2022-06-10,16:03:00,00:01:45,"Data Analyst",Yes,66000-85000,Nonprofit,Python,9,10,10,9,8,10,Difficult,"Better Salary",Female,31,"United States",Masters,"White or Caucasian",85000,66000,75500
62a3a4fdbae91e4b8b83ab6f,anonymous,2022-06-10,16:09:00,00:03:52,"Data Analyst",Yes,41000-65000,Tech,Python,4,9,8,8,6,10,"Neither easy nor difficult","Better Salary",Female,33,Canada,Bachelors,Black,65000,41000,53000
62a3a7f50a77c1a77f668221,anonymous,2022-06-10,16:22:00,00:00:59,Student/Looking/None,Yes,0-40000,Tech,Python,2,5,5,5,5,5,"Very Difficult","Remote Work",Male,23,"United States",Bachelors,"Asian or Asian American",40000,0,20000
62a3a90f24a262602738e800,anonymous,2022-06-10,16:26:00,00:01:26,"Data Analyst",Yes,41000-65000,Healthcare,"Mainly use Excel",3,10,9,10,5,0,"Neither easy nor difficult","Better Salary",Female,25,"United States",Bachelors,"Asian or Asian American",65000,41000,53000
62a3a9dbd8c00e9f541a93eb,anonymous,2022-06-10,16:30:00,00:01:54,"Data Analyst",Yes,0-40000,Tech,Python,4,4,4,5,2,1,Difficult,"Better Salary",Male,29,Iran,Bachelors,"White or Caucasian",40000,0,20000
62a3aaa3cec54911e9cb1724,anonymous,2022-06-10,16:33:00,00:02:16,"Analytics Engineer",Yes,41000-65000,Healthcare,R,5,7,9,8,8,8,"Neither easy nor difficult","Better Salary",Female,29,"United States",Masters,Black,65000,41000,53000
62a3ab320f8c8599d5afdfa8,anonymous,2022-06-10,16:36:00,00:01:45,"Data Analyst",Yes,0-40000,Tech,R,3,4,4,4,4,2,Easy,"Better Salary",Male,31,India,"High School","Asian or Asian American",40000,0,20000
62a3abacd8c00e9f541a96eb,anonymous,2022-06-10,16:38:00,00:01:33,Student/Looking/None,No,0-40000,"Real Estate",R,0,5,0,0,0,0,"Very Difficult","Remote Work",Male,34,"South Africa",Bachelors,Black,40000,0,20000
62a3ac4bf8f756164585ea83,anonymous,2022-06-10,16:40:00,00:02:04,"Data Analyst",Yes,0-40000,Tech,Python,3,2,4,3,7,8,Easy,"Good Work/Life Balance",Male,26,Bangladesh,Bachelors,Bangladesh,40000,0,20000
62a3ad35cec54911e9cb1b5c,anonymous,2022-06-10,16:44:00,00:01:34,"Jr. Data Scientist",No,86000-105000,Healthcare,Python,4,6,5,6,6,4,"Neither easy nor difficult","Remote Work",Female,26,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a3ae69bc6861bf3177900d,anonymous,2022-06-10,16:49:00,00:02:55,"Continuous Quality Improvement Specialist",Yes,41000-65000,"Law Enforcement",DAX,3,6,9,6,5,10,Difficult,"Other (Please Specify):Mentorship from leading Data Analyst",Male,27,"United States",Masters,Black,65000,41000,53000
62a3af26cec54911e9cb1f3a,anonymous,2022-06-10,16:52:00,00:01:42,"Data Analyst",Yes,66000-85000,"last mile delivery logistics",Python,8,5,9,6,6,10,"Neither easy nor difficult","Remote Work",Male,26,"United States",Bachelors,"White or Caucasian",85000,66000,75500
62a3af66f8f756164585eeb8,anonymous,2022-06-10,16:53:00,00:03:01,Student/Looking/None,Yes,0-40000,Tech,Python,4,5,4,4,3,4,"Very Difficult","Better Salary",Female,26,"United States",Bachelors,"Asian or Asian American",40000,0,20000
62a3b135b4da29969c63b1ed,anonymous,2022-06-10,17:01:00,00:01:18,"Data Analyst",Yes,41000-65000,Finance,R,2,5,5,5,4,5,Easy,"Better Salary",Male,24,"United States",Masters,"White or Caucasian",65000,41000,53000
62a3b255d8c00e9f541a9fd5,anonymous,2022-06-10,17:06:00,00:02:18,"Data Analyst",Yes,86000-105000,Retail,Python,4,6,3,4,4,2,Easy,"Better Salary",Female,28,Ireland,Masters,Indian,105000,86000,95500
62a3b314f408bae018ee0938,anonymous,2022-06-10,17:09:00,00:01:18,"Data Analyst",Yes,106000-125000,Manufacturing,R,8,8,10,9,7,5,Easy,"Better Salary",Male,29,"United States",Masters,"White or Caucasian",125000,106000,115500
62a3b3f6bc6861bf3177973b,anonymous,2022-06-10,17:13:00,00:01:02,"Data Analyst",Yes,66000-85000,Finance,Python,3,2,1,1,0,2,"Very Difficult","Better Salary",Female,26,"United States","High School","Asian or Asian American",85000,66000,75500
62a3ba4dbc6861bf31779f24,anonymous,2022-06-10,17:40:00,00:01:19,"Data Analyst",Yes,41000-65000,Arrosp,Python,3,5,3,3,1,1,"Neither easy nor difficult","Better Salary",Male,28,"United Kingdom",Bachelors,"White or Caucasian",65000,41000,53000
62a3baa624a262602738ff27,anonymous,2022-06-10,17:41:00,00:04:19,"Data Analyst",No,0-40000,Finance,Python,6,8,7,6,2,4,Easy,"Other (Please Specify):Intresting work",Male,25,France,Bachelors,"White or Caucasian",40000,0,20000
62a3bc00d8c00e9f541aad66,anonymous,2022-06-10,17:47:00,00:01:30,"Data Analyst",Yes,66000-85000,Finance,R,5,7,7,3,7,9,Difficult,"Better Salary",Female,26,"United States",Masters,"Asian or Asian American",85000,66000,75500
62a3bf1b0a77c1a77f66a347,anonymous,2022-06-10,18:00:00,00:05:36,"Data Engineer",Yes,125000-150000,Healthcare,Python,6,3,9,5,8,8,"Neither easy nor difficult","Remote Work",Female,38,"United States",Bachelors,"White or Caucasian",150000,125000,137500
62a3c021f8f756164586043f,anonymous,2022-06-10,18:05:00,00:02:00,"Other (Please Specify)",Yes,0-40000,"Demography and Social Statistics",SQL,0,3,3,3,4,4,"Neither easy nor difficult","Better Salary",Female,20,Nigeria,Masters,Black,40000,0,20000
62a3c1b1bc6861bf3177aa8c,anonymous,2022-06-10,18:12:00,00:02:04,"Data Analyst",No,66000-85000,Education,SQL,4,6,7,7,2,2,"Neither easy nor difficult","Remote Work",Female,45,"United States",Bachelors,Black,85000,66000,75500
62a3c30324a26260273909b9,anonymous,2022-06-10,18:17:00,00:01:18,"Data Analyst",No,86000-105000,Marketing,Python,5,3,5,6,6,4,Difficult,"Good Work/Life Balance",Male,27,Canada,Masters,Pakistani,105000,86000,95500
62a3c476bc6861bf3177ad9d,anonymous,2022-06-10,18:23:00,00:02:58,"Data Analyst",Yes,41000-65000,Consulti,Python,3,7,7,7,7,6,Difficult,"Good Culture",Male,28,Canada,Bachelors,"Asian or Asian American",65000,41000,53000
62a3c5f2cec54911e9cb3d9b,anonymous,2022-06-10,18:30:00,00:04:30,Student/Looking/None,Yes,0-40000,"i`m currently student",R,2,10,10,10,10,3,"Neither easy nor difficult","Remote Work",Female,29,Germany,Masters,Russian,40000,0,20000
62a3c7f1bc6861bf3177b06e,anonymous,2022-06-10,18:38:00,00:01:57,PMO,No,41000-65000,Tech,C/C++,7,7,7,7,7,7,"Neither easy nor difficult","Better Salary",Female,43,Singapore,Bachelors,"Asian or Asian American",65000,41000,53000
62a3c8652e54c9003e54103e,anonymous,2022-06-10,18:40:00,00:02:27,"Data Analyst",Yes,0-40000,Finance,Python,0,5,9,9,0,10,"Neither easy nor difficult","Remote Work",Male,26,Antigua,Masters,Black,40000,0,20000
62a3ca44bae91e4b8b83dcd4,anonymous,2022-06-10,18:48:00,00:04:17,Student/Looking/None,No,41000-65000,Tech,SQL,7,8,7,7,8,7,"Neither easy nor difficult","Other (Please Specify):Mix of better salary, good work/life balance, remote work and good culture",Female,47,"United States",Bachelors,Black,65000,41000,53000
62a3cbfef8d5efcc22f8b6f1,anonymous,2022-06-10,18:55:00,00:01:20,"Data Analyst",Yes,0-40000,Tech,Python,0,1,1,1,1,2,"Very Difficult","Better Salary",Male,25,Egypt,Masters,Egypt,40000,0,20000
62a3cde8f8f7561645861366,anonymous,2022-06-10,19:04:00,00:02:02,"System Administrator",No,0-40000,Finance,Python,6,6,3,7,2,4,"Very Difficult","Other (Please Specify):Learning opportunity",Male,32,Poland,"High School","White or Caucasian",40000,0,20000
62a3cfed0f8c8599d5b00b12,anonymous,2022-06-10,19:12:00,00:01:09,"Data Analyst",Yes,0-40000,Finance,Python,1,10,10,5,3,1,"Neither easy nor difficult","Better Salary",Female,25,"United States",Masters,"White or Caucasian",40000,0,20000
62a3d21ef3072dd8926314d1,anonymous,2022-06-10,19:22:00,00:02:40,"Data Analyst",No,0-40000,Finance,Python,1,2,10,1,2,8,Difficult,"Remote Work",Female,29,Venezuela,Masters,"Hispanic or Latino",40000,0,20000
62a3d37c0a77c1a77f66bc0e,anonymous,2022-06-10,19:27:00,00:01:11,"Data Analyst",No,41000-65000,Healthcare,SQL,3,7,5,5,3,3,"Neither easy nor difficult","Better Salary",Female,33,"United States",Masters,"Asian or Asian American",65000,41000,53000
62a3d8dbf8f7561645861f9d,anonymous,2022-06-10,19:50:00,00:04:51,"Data Analyst",No,106000-125000,Education,Python,6,10,10,10,7,6,Easy,"Other (Please Specify):Learning New Things",Male,36,"United States",Bachelors,"Asian or Asian American",125000,106000,115500
62a3d9697dc029e2d66cf087,anonymous,2022-06-10,19:53:00,00:01:32,"Data Analyst",Yes,41000-65000,Healthcare,Python,4,10,9,3,0,10,Difficult,"Good Work/Life Balance",Male,25,"United States","High School","White or Caucasian",65000,41000,53000
62a3dac9f3072dd892631e12,anonymous,2022-06-10,19:59:00,00:03:19,"Data Scientist",No,150000-225000,"Other (Please Specify)",Python,8,7,8,7,7,8,"Neither easy nor difficult","Good Work/Life Balance",Male,38,"United States",Bachelors,"White or Caucasian",225000,150000,187500
62a3dc3ab4da29969c63e3d7,anonymous,2022-06-10,20:05:00,00:03:42,"Data Analyst",Yes,66000-85000,"Oil and gas",R,3,2,6,6,5,4,Difficult,"Good Work/Life Balance",Male,30,"United States",Bachelors,Black,85000,66000,75500
62a3e2abf8f75616458628d1,anonymous,2022-06-10,20:32:00,00:01:48,"Data Analyst",Yes,41000-65000,Tech,Python,3,5,6,6,6,7,Difficult,"Good Culture",Male,35,"United States",Bachelors,Black,65000,41000,53000
62a3e32bd8c00e9f541ad5f0,anonymous,2022-06-10,20:34:00,00:01:44,Teacher,No,41000-65000,Education,SQL,0,1,10,5,0,0,Difficult,"Better Salary",Female,42,"United States",Bachelors,"White or Caucasian",65000,41000,53000
62a3ecf7bc6861bf3177d5c2,anonymous,2022-06-10,21:16:00,00:01:40,"Data Analyst",Yes,66000-85000,Healthcare,Python,3,5,4,6,4,6,Easy,"Remote Work",Male,30,"United States",Masters,"White or Caucasian",85000,66000,75500
62a3eea9bae91e4b8b8401a4,anonymous,2022-06-10,21:23:00,00:01:57,Student/Looking/None,Yes,0-40000,None,Python,0,0,0,0,0,4,"Very Difficult","Better Salary",Female,25,Nigeria,Bachelors,Black,40000,0,20000
62a3f39df8d5efcc22f8ddc2,anonymous,2022-06-10,21:45:00,01:09:45,"Data Analyst",No,86000-105000,Healthcare,Python,5,9,5,2,5,1,Difficult,"Good Culture",Female,28,"United States",Bachelors,"Asian or Asian American",105000,86000,95500
62a3f6a25d257a28a30e9d02,anonymous,2022-06-10,21:57:00,00:04:54,"Data Analyst",Yes,0-40000,Manuf,Python,5,10,8,5,7,10,"Very Difficult","Other (Please Specify):Salary and expo",Male,28,Canada,Bachelors,"Asian or Asian American",40000,0,20000
62a3f6d9bae91e4b8b8408ca,anonymous,2022-06-10,21:58:00,00:00:59,Student/Looking/None,No,0-40000,Student,SQL,0,0,0,0,0,0,"Neither easy nor difficult","Better Salary",Male,20,Malaysia,Masters,"Asian or Asian American",40000,0,20000
62a3fc7c7dc029e2d66d10e8,anonymous,2022-06-10,22:22:00,00:02:26,"Data Analyst",Yes,106000-125000,Construction,VBA,7,8,7,7,10,10,Easy,"Good Culture",Male,33,"United States",Bachelors,"Hispanic or Latino",125000,106000,115500
62a3fe0d5d257a28a30ea3c8,anonymous,2022-06-10,22:29:00,00:12:09,"Data Analyst",No,66000-85000,Tech,Python,8,6,7,7,8,8,Easy,"Better Salary",Male,23,"United States",Masters,"White or Caucasian",85000,66000,75500
62a3fea50a77c1a77f66e41b,anonymous,2022-06-10,22:32:00,00:00:43,"Data Analyst",Yes,0-40000,Healthcare,R,4,5,7,7,5,7,"Neither easy nor difficult","Better Salary",Female,35,Brazil,Masters,"Hispanic or Latino",40000,0,20000
62a40276bc6861bf3177e6fd,anonymous,2022-06-10,22:48:00,00:04:01,Student/Looking/None,Yes,0-40000,"Automobile Industry",Python,2,2,3,3,2,3,Difficult,"Good Work/Life Balance",Male,22,India,Masters,"Asian or Asian American",40000,0,20000
62a403bbf8d5efcc22f8eb18,anonymous,2022-06-10,22:53:00,00:02:40,"Data Analyst",Yes,0-40000,Tech,Python,5,10,5,6,6,8,"Very Difficult","Better Salary",Male,33,India,Bachelors,"Asian or Asian American",40000,0,20000
62a403d30f8c8599d5b03d65,anonymous,2022-06-10,22:54:00,00:00:59,"Data Engineer",No,0-40000,"Real Estate",Python,1,7,7,7,1,2,"Very Easy","Better Salary",Male,22,"United States",Masters,"White or Caucasian",40000,0,20000
62a4044acf25554317312a81,anonymous,2022-06-10,22:56:00,00:03:27,"Data Analyst",Yes,86000-105000,Distribution,R,7,8,8,7,5,9,"Neither easy nor difficult","Remote Work",Male,35,"United States",Bachelors,"White or Caucasian",105000,86000,95500
62a4061bf408bae018ee5deb,anonymous,2022-06-10,23:03:00,00:02:55,"Data Analyst",Yes,66000-85000,Agriculture,SQL,8,5,6,4,4,8,Easy,"Good Work/Life Balance",Female,37,"United States",Bachelors,"White or Caucasian",85000,66000,75500
